mitigation,thresh_type,cache_only,tRH,flat_thresh,dynamic_thresh,trace,ipc_0,ipc_1,ipc_2,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0,insn_1,insn_2
Graphene,NONE,False,64,0,0.0,Mix8,0.27701323433220143,0.18176672927536833,0.23309482573495172,461393,0,0,0,0,0,0,39616133.171125,100000000,100000000,100000000
Hydra,NONE,False,4096,0,0.0,Mix8,0.29783326330727283,0.21543943583720587,0.35439112900033426,6808,0,0,0,0,0,0,35605244.24525,100000000,100000002,100000000
Hydra,NONE,False,2048,0,0.0,Mix8,0.2787580552575849,0.22151771221291608,0.6125964232896222,13217,0,0,0,0,0,0,34498474.817875,100000000,100000000,100000000
Hydra,NONE,False,1024,0,0.0,Mix8,0.3602668143232214,0.21015278294050185,0.304971079836476,27948,0,0,0,0,0,0,36366030.860937506,100000000,100000002,100000000
Hydra,NONE,False,512,0,0.0,Mix8,0.3593954050672114,0.21030338689854425,0.3016738439600368,55680,0,0,0,0,0,0,36140706.767625004,100000000,100000002,100000000
Hydra,NONE,False,256,0,0.0,Mix8,0.36574091462006375,0.21757826565839652,0.4645834284664672,105505,0,0,0,0,0,0,34458689.641625,100000002,100000002,100000002
Hydra,NONE,False,128,0,0.0,Mix8,0.45471350921433257,0.21734183271736304,0.3389429268986673,200896,0,0,0,0,0,0,33744515.4315,100000002,100000002,100000000
Hydra,NONE,False,64,0,0.0,Mix8,0.33510696401498435,0.20525394727509264,0.2894690583426219,382594,0,0,0,0,0,0,34582613.41993751,100000000,100000000,100000000
PARA,NONE,False,4096,0,0.0,Mix8,0.3016043059901996,0.23286541085998816,0.34518405063424756,110533,0,0,0,0,0,0,32085152.021750003,100000000,100000000,100000000
PARA,NONE,False,2048,0,0.0,Mix8,0.3731842821378262,0.2152603504193969,0.3256398614868706,222998,0,0,0,0,0,0,34080251.727125004,100000000,100000000,100000000
PARA,NONE,False,1024,0,0.0,Mix8,0.31008543256778304,0.21198461932058266,0.38934666105343,391843,0,0,0,0,0,0,33267735.7160625,100000000,100000002,100000002
PARA,NONE,False,512,0,0.0,Mix8,0.2676746899128639,0.19361241359774986,0.259544685067428,697047,0,0,0,0,0,0,34752938.060125,100000002,100000000,100000000
PARA,NONE,False,256,0,0.0,Mix8,0.2694574695991083,0.1467638674367813,0.3412476710315668,1371958,0,0,0,0,0,0,43268245.796625,100000002,100000000,100000000
PARA,NONE,False,128,0,0.0,Mix8,0.16984560082051595,0.09400823229509694,0.2112533845617721,2939202,0,0,0,0,0,0,63988039.744125,100000000,100000002,100000000
PARA,NONE,False,64,0,0.0,Mix8,0.1116180503970422,0.050068620871036,0.08269401891303672,6875115,0,0,0,0,0,0,114781572.51168752,100000002,100000002,100000000
REGA,NONE,False,4096,0,0.0,Mix8,0.32504910817400284,0.21494450322078001,0.42929149084121415,0,0,0,0,0,0,0,35634928.12450001,100000003,100000000,100000000
REGA,NONE,False,2048,0,0.0,Mix8,0.32504910817400284,0.21494450322078001,0.42929149084121415,0,0,0,0,0,0,0,35634928.12450001,100000003,100000000,100000000
REGA,NONE,False,1024,0,0.0,Mix8,0.32504910817400284,0.21494450322078001,0.42929149084121415,0,0,0,0,0,0,0,35634928.12450001,100000003,100000000,100000000
REGA,NONE,False,512,0,0.0,Mix8,0.32504910817400284,0.21494450322078001,0.42929149084121415,0,0,0,0,0,0,0,35634928.12450001,100000003,100000000,100000000
REGA,NONE,False,256,0,0.0,Mix8,0.44484509566267,0.23620485993237508,0.49461077539844384,0,0,0,0,0,0,0,31260292.971125,100000000,100000002,100000000
REGA,NONE,False,128,0,0.0,Mix8,0.46731917383652666,0.23810487453966053,0.6869582170922747,0,0,0,0,0,0,0,29155756.813249998,100000000,100000000,100000000
REGA,NONE,False,64,0,0.0,Mix8,0.29889237092855275,0.17687024945302432,0.3695293516757554,0,0,0,0,0,0,0,36463964.4829375,100000000,100000000,100000000
RFM,NONE,False,4096,0,0.0,Mix8,0.2932291558171879,0.2144672494762699,0.35248369990239936,0,27361,0,0,0,0,0,35165113.2105,100000000,100000000,100000000
RFM,NONE,False,2048,0,0.0,Mix8,0.2932291558171879,0.2144672494762699,0.35248369990239936,0,27361,0,0,0,0,0,35165113.2105,100000000,100000000,100000000
RFM,NONE,False,1024,0,0.0,Mix8,0.2932291558171879,0.2144672494762699,0.35248369990239936,0,27361,0,0,0,0,0,35165113.2105,100000000,100000000,100000000
RFM,NONE,False,512,0,0.0,Mix8,0.47090443709752944,0.19982790820545346,0.35975914902052836,0,38856,0,0,0,0,0,37609906.0991875,100000000,100000000,100000000
RFM,NONE,False,256,0,0.0,Mix8,0.3100066859761978,0.1847966386171487,0.5011890836068026,0,89145,0,0,0,0,0,39703044.4331875,100000000,100000000,100000002
RFM,NONE,False,128,0,0.0,Mix8,0.37304202829516325,0.15436379740436965,0.27568206568792364,0,201958,0,0,0,0,0,45990695.61575,100000000,100000000,100000000
RFM,NONE,False,64,0,0.0,Mix8,0.12567152753536875,0.09273813676899295,0.2493343788256074,0,561197,0,0,0,0,0,72932191.5854375,100000000,100000000,100000002
TWiCe-Ideal,NONE,False,4096,0,0.0,Mix8,0.2942800186557052,0.21257869190186618,0.3493804935322299,6912,0,0,0,0,0,0,36054489.40975,100000000,100000000,100000000
TWiCe-Ideal,NONE,False,2048,0,0.0,Mix8,0.2993863994908108,0.21498177737061566,0.34108354374293526,13608,0,0,0,0,0,0,35601915.490625,100000000,100000000,100000002
TWiCe-Ideal,NONE,False,1024,0,0.0,Mix8,0.55347927338289,0.21242811674166445,0.30465123036659153,27509,0,0,0,0,0,0,35909348.707125,100000000,100000000,100000000
TWiCe-Ideal,NONE,False,512,0,0.0,Mix8,0.316029361592721,0.21251767440429775,0.41513197047417033,54439,0,0,0,0,0,0,35760881.431812495,100000000,100000000,100000000
TWiCe-Ideal,NONE,False,256,0,0.0,Mix8,0.31492942363906423,0.20980694299429964,0.280393651151985,109356,0,0,0,0,0,0,35937592.034,100000000,100000000,100000000
TWiCe-Ideal,NONE,False,128,0,0.0,Mix8,0.32076564964282106,0.1987621897795023,0.25444772071329635,227446,0,0,0,0,0,0,37331575.01162501,100000000,100000000,100000000
TWiCe-Ideal,NONE,False,64,0,0.0,Mix8,0.2747072610230402,0.18168716092996967,0.2363280121072164,459647,0,0,0,0,0,0,39658181.2119375,100000000,100000000,100000000
BlockHammer,NONE,False,4096,0,0.0,Mix8,0.811969561599608,0.6820103301647407,0.8348370627216342,0,0,0,0,0,0,0,9172153.650125,100000000,100000002,100000000
BlockHammer,NONE,False,2048,0,0.0,Mix8,0.7949469041051177,0.032060992,0.8128361326339507,0,0,0,0,0,0,0,133471170.84775001,100000000,96182976,100000000
BlockHammer,NONE,False,1024,0,0.0,Mix8,0.018221150666666668,0.024154056333333333,0.019264970666666666,0,0,0,0,0,0,0,131689921.52556251,54663452,72462169,57794912
BlockHammer,NONE,False,512,0,0.0,Mix8,0.009713484666666666,0.009962735666666667,0.012014165666666667,0,0,0,0,0,0,0,130897569.01337501,29140454,29888207,36042497
BlockHammer,NONE,False,256,0,0.0,Mix8,0.005000452666666667,0.005606150666666667,0.00475202,0,0,0,0,0,0,0,130550972.63275,15001358,16818452,14256060
BlockHammer,NONE,False,128,0,0.0,Mix8,0.0023882073333333334,0.002500778,0.0023607316666666668,0,0,0,0,0,0,0,130336895.1393125,7164622,7502334,7082195
BlockHammer,NONE,False,64,0,0.0,Mix8,0.00010140666666666667,0.000201511,0.000969486,0,0,0,0,0,0,0,130161893.984,304220,604533,2908458
AQUA,MEAN,False,4096,32,0.65,Mix37,0.25675525515487396,0.21216287994645688,1.2835812249549239,0,0,0,0,0,1770,476,35368383.965,100000000,100000000,100000001
AQUA,MEAN,False,2048,32,0.65,Mix37,0.24657936964726743,0.2032195289610305,1.2464425719165573,0,0,0,0,0,3462,1049,37519278.041250005,100000001,100000000,100000001
AQUA,MEAN,False,1024,32,0.65,Mix37,0.22637548303065322,0.1861373285481423,1.172244836648387,0,0,0,0,0,6640,2598,41563435.1945,100000003,100000002,100000001
AQUA,MEAN,False,512,32,0.65,Mix37,0.17917345513807237,0.14638306333904394,0.9822326684629934,0,0,0,0,0,16880,7744,54082706.8236875,100000003,100000000,100000001
AQUA,MEAN,False,256,32,0.65,Mix37,0.12076491742831257,0.09961992547780052,0.6965177089033677,0,0,0,0,0,39903,18401,78653033.5509375,100000003,100000000,100000001
AQUA,MEAN,False,128,32,0.65,Mix37,0.05756489715058298,0.04695281869855832,0.38172350842027275,0,0,0,0,0,117476,59571,181489934.50062498,100000003,100000001,100000001
AQUA,MEAN,False,64,32,0.65,Mix37,0.026779370666666667,0.022394499333333335,0.20537849847994857,0,0,0,0,0,196891,88198,301581420.6695,80338112,67183498,100000001
Graphene,MEAN,False,4096,32,0.65,Mix37,0.26856810016859634,0.22213290011494266,1.3427153463634904,1944,0,0,0,0,0,0,32080090.158875003,100000000,100000000,100000001
Graphene,MEAN,False,2048,32,0.65,Mix37,0.26960241045044725,0.22265498781584037,1.360935180753829,4095,0,0,0,0,0,0,31999836.836062502,100000000,100000000,100000001
Graphene,MEAN,False,1024,32,0.65,Mix37,0.2700958073584221,0.2225429471613521,1.374319569234378,8157,0,0,0,0,0,0,31994497.5479375,100000000,100000000,100000001
Graphene,MEAN,False,512,32,0.65,Mix37,0.2677015852902391,0.22096019676487846,1.342589913379859,20659,0,0,0,0,0,0,32142759.205562502,100000000,100000000,100000001
Graphene,MEAN,False,256,32,0.65,Mix37,0.26217421557200205,0.21743674106369132,1.3494010609233926,50595,0,0,0,0,0,0,32497810.186125003,100000001,100000000,100000001
Graphene,MEAN,False,128,32,0.65,Mix37,0.24447888146804483,0.20407879337566862,1.2978358069002036,143729,0,0,0,0,0,0,34012118.59775001,100000000,100000002,100000001
Graphene,MEAN,False,64,32,0.65,Mix37,0.21892906879006613,0.1857564661250013,1.2461587126911455,319900,0,0,0,0,0,0,36470989.918312505,100000000,100000000,100000001
Hydra,MEAN,False,4096,32,0.65,Mix37,0.27065952086563755,0.22287096368403042,1.355400054725632,2074,0,0,0,0,0,0,31960420.847687498,100000001,100000001,100000001
Hydra,MEAN,False,2048,32,0.65,Mix37,0.2703218141363442,0.22317148959225253,1.3653835593129575,4079,0,0,0,0,0,0,31905550.501875002,100000003,100000000,100000001
Hydra,MEAN,False,1024,32,0.65,Mix37,0.26971757791783374,0.22229030529692856,1.3650454827007583,8603,0,0,0,0,0,0,31997944.918187503,100000001,100000000,100000001
Hydra,MEAN,False,512,32,0.65,Mix37,0.2631200669345869,0.21723760024505095,1.3456976706928998,24977,0,0,0,0,0,0,32523115.154625,100000001,100000000,100000001
Hydra,MEAN,False,256,32,0.65,Mix37,0.2502918127186124,0.2082409398651622,1.3249541072338082,63766,0,0,0,0,0,0,33517857.393625002,100000001,100000000,100000001
Hydra,MEAN,False,128,32,0.65,Mix37,0.22842568313502418,0.19094897249412704,1.256625934017061,158365,0,0,0,0,0,0,35713099.70506249,100000003,100000000,100000001
Hydra,MEAN,False,64,32,0.65,Mix37,0.2036744462469678,0.1732467632424165,1.2035632766225155,336109,0,0,0,0,0,0,38431287.420375004,100000001,100000000,100000001
PARA,MEAN,False,4096,32,0.65,Mix37,0.25175636823272085,0.20975032437258415,1.347979739649039,96286,0,0,0,0,0,0,33325387.811625004,100000000,100000000,100000001
PARA,MEAN,False,2048,32,0.65,Mix37,0.23544568040241698,0.19829458253038984,1.3117966367869567,191360,0,0,0,0,0,0,34682580.5388125,100000000,100000001,100000001
PARA,MEAN,False,1024,32,0.65,Mix37,0.21003588421074565,0.17933235175172826,1.2438195818320898,379434,0,0,0,0,0,0,37354738.388875,100000000,100000000,100000001
PARA,MEAN,False,512,32,0.65,Mix37,0.1749557318696826,0.1515873571669264,1.1481962141927406,750235,0,0,0,0,0,0,42553512.52231251,100000000,100000000,100000001
PARA,MEAN,False,256,32,0.65,Mix37,0.13351278270206893,0.11981210385340958,1.0034370528339607,1458691,0,0,0,0,0,0,51453682.069437504,100000000,100000000,100000001
PARA,MEAN,False,128,32,0.65,Mix37,0.09329586904722029,0.0864958255670101,0.8186725669817011,2816380,0,0,0,0,0,0,68034778.6209375,100000003,100000000,100000001
PARA,MEAN,False,64,32,0.65,Mix37,0.061275354442630846,0.0583086029492959,0.5939967681586562,5176409,0,0,0,0,0,0,96742748.6895,100000000,100000000,100000001
REGA,MEAN,False,4096,32,0.65,Mix37,0.2707392359941273,0.22391289992575653,1.360343437197957,0,0,0,0,0,0,0,31805144.399312504,100000000,100000002,100000001
REGA,MEAN,False,2048,32,0.65,Mix37,0.270698383421738,0.22381218748362883,1.3698488973120593,0,0,0,0,0,0,0,31819599.0523125,100000000,100000000,100000001
REGA,MEAN,False,1024,32,0.65,Mix37,0.27114163300655686,0.22386392232690197,1.3675459549454332,0,0,0,0,0,0,0,31815774.802312505,100000000,100000000,100000001
REGA,MEAN,False,512,32,0.65,Mix37,0.2710269269073362,0.22339971319900426,1.3846151343195743,0,0,0,0,0,0,0,31884750.7779375,100000000,100000001,100000001
REGA,MEAN,False,256,32,0.65,Mix37,0.2621935358721764,0.21228300547935552,1.3456279907843323,0,0,0,0,0,0,0,34102841.16437501,100000000,100000000,100000001
REGA,MEAN,False,128,32,0.65,Mix37,0.22067488016780612,0.16995094026207455,1.4444805805332728,0,0,0,0,0,0,0,42236737.23437501,100000003,100000000,100000001
REGA,MEAN,False,64,32,0.65,Mix37,0.14466468929710796,0.11573378331862781,1.3653668929225224,0,0,0,0,0,0,0,58682681.0138125,100000000,100000000,100000001
RFM,MEAN,False,4096,32,0.65,Mix37,0.2549779225070996,0.20969411973275054,1.347577692064351,0,45966,0,0,0,0,0,33827258.86075,100000000,100000000,100000001
RFM,MEAN,False,2048,32,0.65,Mix37,0.2549779225070996,0.20969411973275054,1.347577692064351,0,45966,0,0,0,0,0,33827258.86075,100000000,100000000,100000001
RFM,MEAN,False,1024,32,0.65,Mix37,0.2549779225070996,0.20969411973275054,1.347577692064351,0,45966,0,0,0,0,0,33827258.86075,100000000,100000000,100000001
RFM,MEAN,False,512,32,0.65,Mix37,0.2487894223912953,0.20522620011253784,1.349307546842999,0,64760,0,0,0,0,0,34543506.667812504,100000000,100000000,100000001
RFM,MEAN,False,256,32,0.65,Mix37,0.22183995303790172,0.18427368340453262,1.2898958793476811,0,165865,0,0,0,0,0,38407026.6716875,100000000,100000001,100000001
RFM,MEAN,False,128,32,0.65,Mix37,0.18559598677928518,0.15617947886453176,1.2437492861656512,0,369248,0,0,0,0,0,45604251.7836875,100000000,100000000,100000001
RFM,MEAN,False,64,32,0.65,Mix37,0.1362676851483938,0.11953624046890805,1.0912213339704901,0,852595,0,0,0,0,0,62483653.614875,100000003,100000002,100000001
TWiCe-Ideal,MEAN,False,4096,32,0.65,Mix37,0.26943871176911555,0.22204938884680558,1.3427153463634904,2088,0,0,0,0,0,0,32106158.7451875,100000000,100000000,100000001
TWiCe-Ideal,MEAN,False,2048,32,0.65,Mix37,0.2696736472085768,0.22224755844388483,1.360935180753829,4104,0,0,0,0,0,0,32049261.376875002,100000000,100000000,100000001
TWiCe-Ideal,MEAN,False,1024,32,0.65,Mix37,0.26977662279811015,0.22245716665116141,1.374319569234378,8208,0,0,0,0,0,0,32006948.361125,100000000,100000000,100000001
TWiCe-Ideal,MEAN,False,512,32,0.65,Mix37,0.267225605005918,0.22096230986220858,1.3473829034330818,21267,0,0,0,0,0,0,32131688.7403125,100000000,100000000,100000001
TWiCe-Ideal,MEAN,False,256,32,0.65,Mix37,0.26145381992685035,0.21752853600787161,1.344305153072464,51466,0,0,0,0,0,0,32462287.794187505,100000000,100000000,100000001
TWiCe-Ideal,MEAN,False,128,32,0.65,Mix37,0.24431269545733306,0.20361503508730935,1.2918064708058135,146927,0,0,0,0,0,0,34069668.2963125,100000000,100000000,100000001
TWiCe-Ideal,MEAN,False,64,32,0.65,Mix37,0.21800985470382236,0.1851874792465024,1.2489148148059799,322231,0,0,0,0,0,0,36561005.174187504,100000000,100000001,100000001
Dummy,NONE,False,0,0,0.0,Mix37,0.14075775701880208,0.11410393270606599,1.0588694675288575,0,0,0,0,0,0,0,66215861.7959375,100000001,100000002,100000001
AQUA,NONE,False,4096,0,0.0,Mix37,0.08945865676218856,0.06898780225219635,0.8574193442564956,0,0,0,0,0,11610,9312,108237134.94593751,100000003,100000000,100000001
AQUA,NONE,False,2048,0,0.0,Mix37,0.0773497003812589,0.059958453744123605,0.752058204671781,0,0,0,0,0,23094,19264,122484055.73862502,100000001,100000000,100000001
AQUA,NONE,False,1024,0,0.0,Mix37,0.06158157061754708,0.04800116703124185,0.6188088622586561,0,0,0,0,0,44800,38999,150994861.844625,100000001,100000001,100000001
AQUA,NONE,False,512,0,0.0,Mix37,0.04507213256430293,0.035348458199191427,0.41100074471690196,0,0,0,0,0,85962,78074,203271221.59125,100000000,100000001,100000001
AQUA,NONE,False,256,0,0.0,Mix37,0.029818743333333335,0.023525689333333332,0.22959838270166127,0,0,0,0,0,117965,107419,218675797.17737502,89456230,70577068,100000001
AQUA,NONE,False,128,0,0.0,Mix37,0.015305798666666667,0.012422586666666667,0.11186789893138605,0,0,0,0,0,144343,126788,233569256.4198125,45917396,37267760,100000001
AQUA,NONE,False,64,0,0.0,Mix37,0.006858053,0.005840092333333333,0.05587775057358343,0,0,0,0,0,168369,129143,284608882.4541875,20574159,17520277,100000001
Graphene,NONE,False,4096,0,0.0,Mix37,0.13954690526493282,0.11447189425267733,1.081665495295058,10080,0,0,0,0,0,0,65980246.625750005,100000000,100000000,100000001
Graphene,NONE,False,2048,0,0.0,Mix37,0.1406516731833025,0.11297110542442433,1.063404277781867,20664,0,0,0,0,0,0,66788379.5775625,100000000,100000000,100000001
Graphene,NONE,False,1024,0,0.0,Mix37,0.13997866792290614,0.11279194900009211,1.0412146489278815,41479,0,0,0,0,0,0,66792029.438375,100000000,100000001,100000001
Graphene,NONE,False,512,0,0.0,Mix37,0.13807913105988,0.11176667980681429,1.013195370033586,85798,0,0,0,0,0,0,67171022.67543751,100000003,100000001,100000001
Graphene,NONE,False,256,0,0.0,Mix37,0.13437565121799971,0.10853527973673527,1.037382578796753,184066,0,0,0,0,0,0,68626246.79668751,100000000,100000000,100000001
Graphene,NONE,False,128,0,0.0,Mix37,0.12505797609436572,0.10222100442023659,0.9663811184438821,411353,0,0,0,0,0,0,71547713.04693751,100000003,100000000,100000001
Graphene,NONE,False,64,0,0.0,Mix37,0.1132290584902201,0.09188347260938089,0.8493539911283787,867773,0,0,0,0,0,0,77242694.509375,100000001,100000001,100000001
Hydra,NONE,False,4096,0,0.0,Mix37,0.14099135039380978,0.11451558783344781,1.0205776205965789,10224,0,0,0,0,0,0,65900802.43212501,100000003,100000002,100000001
Hydra,NONE,False,2048,0,0.0,Mix37,0.14013448005378362,0.11439047752992332,1.0227693826992608,20604,0,0,0,0,0,0,65957756.9711875,100000000,100000000,100000001
Hydra,NONE,False,1024,0,0.0,Mix37,0.14029177239410892,0.11266895267164428,1.049497899220076,41583,0,0,0,0,0,0,66792147.044437505,100000003,100000000,100000001
Hydra,NONE,False,512,0,0.0,Mix37,0.13850304733432175,0.11140026746290736,0.9861092218902124,87402,0,0,0,0,0,0,67125238.16312501,100000001,100000000,100000001
Hydra,NONE,False,256,0,0.0,Mix37,0.13409602314136887,0.10890197847580296,1.0057703356853005,186088,0,0,0,0,0,0,67726986.09225,100000001,100000001,100000001
Hydra,NONE,False,128,0,0.0,Mix37,0.1261144782043973,0.10259771157507454,1.0006510335624357,394833,0,0,0,0,0,0,70055692.6484375,100000001,100000000,100000001
Hydra,NONE,False,64,0,0.0,Mix37,0.1191690458349338,0.09532938138264885,0.9703234437322055,772734,0,0,0,0,0,0,72696070.0611875,100000001,100000000,100000001
PARA,NONE,False,4096,0,0.0,Mix37,0.13831482396982178,0.11007367663619456,1.048048594323702,230996,0,0,0,0,0,0,66783314.70218751,100000000,100000002,100000001
PARA,NONE,False,2048,0,0.0,Mix37,0.13252947158250655,0.10643580609762836,1.0431864476061385,440933,0,0,0,0,0,0,67537447.51837501,100000000,100000000,100000001
PARA,NONE,False,1024,0,0.0,Mix37,0.12243640497325364,0.09692090973276693,1.0190016600352076,844663,0,0,0,0,0,0,71568761.4035625,100000000,100000000,100000001
PARA,NONE,False,512,0,0.0,Mix37,0.10420735475397834,0.08173555091375184,0.840826040610922,1619602,0,0,0,0,0,0,80817012.851875,100000000,100000000,100000001
PARA,NONE,False,256,0,0.0,Mix37,0.07886608380582857,0.06121131339862776,0.7356602620305592,3216590,0,0,0,0,0,0,102131060.4584375,100000001,100000000,100000001
PARA,NONE,False,128,0,0.0,Mix37,0.05065404502941987,0.03945952222462743,0.4787970658588326,6789590,0,0,0,0,0,0,150369190.2625,100000000,100000002,100000001
PARA,NONE,False,64,0,0.0,Mix37,0.02911574,0.021881356,0.26738225698098833,9954974,0,0,0,0,0,0,170770912.563625,87347220,65644068,100000001
REGA,NONE,False,4096,0,0.0,Mix37,0.14075775701880208,0.11410393270606599,1.0588694675288575,0,0,0,0,0,0,0,66215861.7959375,100000001,100000002,100000001
REGA,NONE,False,2048,0,0.0,Mix37,0.14075775701880208,0.11410393270606599,1.0588694675288575,0,0,0,0,0,0,0,66215861.7959375,100000001,100000002,100000001
REGA,NONE,False,1024,0,0.0,Mix37,0.14075775701880208,0.11410393270606599,1.0588694675288575,0,0,0,0,0,0,0,66215861.7959375,100000001,100000002,100000001
REGA,NONE,False,512,0,0.0,Mix37,0.14075775701880208,0.11410393270606599,1.0588694675288575,0,0,0,0,0,0,0,66215861.7959375,100000001,100000002,100000001
REGA,NONE,False,256,0,0.0,Mix37,0.15313503820264354,0.11188252896556442,1.2704356851151501,0,0,0,0,0,0,0,64938078.316750005,100000001,100000000,100000001
REGA,NONE,False,128,0,0.0,Mix37,0.13011406502515002,0.08547056381303576,1.3738514121461323,0,0,0,0,0,0,0,80953080.12718749,100000003,100000000,100000001
REGA,NONE,False,64,0,0.0,Mix37,0.08960464820308668,0.06678642585810363,1.3151537657382641,0,0,0,0,0,0,0,97894287.8569375,100000001,100000001,100000001
RFM,NONE,False,4096,0,0.0,Mix37,0.13201706162100976,0.10617814481646515,1.0206569638117504,0,74662,0,0,0,0,0,70328411.791875,100000000,100000000,100000001
RFM,NONE,False,2048,0,0.0,Mix37,0.13201706162100976,0.10617814481646515,1.0206569638117504,0,74662,0,0,0,0,0,70328411.791875,100000000,100000000,100000001
RFM,NONE,False,1024,0,0.0,Mix37,0.13201706162100976,0.10617814481646515,1.0206569638117504,0,74662,0,0,0,0,0,70328411.791875,100000000,100000000,100000001
RFM,NONE,False,512,0,0.0,Mix37,0.1278384452591009,0.10452152115052976,1.018400780828239,0,102315,0,0,0,0,0,71198765.6838125,100000000,100000000,100000001
RFM,NONE,False,256,0,0.0,Mix37,0.11390900312397943,0.0910440111812097,0.9348474440233455,0,257821,0,0,0,0,0,80500584.38975,100000001,100000000,100000001
RFM,NONE,False,128,0,0.0,Mix37,0.0921623301940171,0.07358975710667216,0.7324230213707632,0,581140,0,0,0,0,0,97505934.1163125,100000000,100000002,100000001
RFM,NONE,False,64,0,0.0,Mix37,0.06229171612525058,0.04695183666603151,0.5126216496657663,0,1465740,0,0,0,0,0,148693115.05637503,100000001,100000000,100000001
TWiCe-Ideal,NONE,False,4096,0,0.0,Mix37,0.13974584573960852,0.11439182270238439,1.081665495295058,10296,0,0,0,0,0,0,66025662.904,100000000,100000000,100000001
TWiCe-Ideal,NONE,False,2048,0,0.0,Mix37,0.1399686677064295,0.11281499954569964,1.063404277781867,20952,0,0,0,0,0,0,66882571.42137501,100000002,100000000,100000001
TWiCe-Ideal,NONE,False,1024,0,0.0,Mix37,0.14041863090683432,0.11266101752028662,1.0437733596475554,41690,0,0,0,0,0,0,66865605.23343751,100000000,100000000,100000001
TWiCe-Ideal,NONE,False,512,0,0.0,Mix37,0.13850422169108714,0.11173848833247432,1.022299605076466,83565,0,0,0,0,0,0,67215556.91056252,100000000,100000000,100000001
TWiCe-Ideal,NONE,False,256,0,0.0,Mix37,0.13240188326002555,0.10981313956778502,1.0287701854996079,182262,0,0,0,0,0,0,67857850.67937501,100000000,100000000,100000001
TWiCe-Ideal,NONE,False,128,0,0.0,Mix37,0.12451039570849322,0.10216696944988322,0.9626864377044072,417624,0,0,0,0,0,0,71548558.23131251,100000000,100000002,100000001
TWiCe-Ideal,NONE,False,64,0,0.0,Mix37,0.11175675858971862,0.09157711197415905,0.8611084892749843,873954,0,0,0,0,0,0,77495307.47618751,100000000,100000000,100000001
BlockHammer,NONE,False,4096,0,0.0,Mix37,0.2965570996953766,0.24442835106454072,1.4590390547107832,0,0,0,0,0,0,0,26520343.997187503,100000003,100000000,100000001
BlockHammer,NONE,False,2048,0,0.0,Mix37,0.26154768057110633,0.17056911954265616,1.4848069138548445,0,0,0,0,0,0,0,34405699.4711875,100000000,100000000,100000001
BlockHammer,NONE,False,1024,0,0.0,Mix37,0.10853668556903956,0.11140749552727036,1.0580786451650135,0,0,0,0,0,0,0,48101624.635625005,100000000,100000000,100000001
BlockHammer,NONE,False,512,0,0.0,Mix37,0.003682027,0.05618422462959114,0.4694088772559356,0,0,0,0,0,0,0,137829167.37181252,11046081,100000000,100000001
BlockHammer,NONE,False,256,0,0.0,Mix37,0.001636892,0.015827594666666667,0.09143293061105134,0,0,0,0,0,0,0,133647938.21462499,4910676,47482784,100000001
BlockHammer,NONE,False,128,0,0.0,Mix37,0.001268759,0.00013401933333333333,0.025305731,0,0,0,0,0,0,0,130333604.33118752,3806277,402058,75917193
BlockHammer,NONE,False,64,0,0.0,Mix37,3.0419e-05,2.201e-05,0.05641381129616302,0,0,0,0,0,0,0,130190132.4930625,91257,66030,100000001
AQUA,MEAN,False,4096,32,0.65,Mix5,0.27530341663839275,0.2424787458409682,0.20673278001512602,0,0,0,0,0,1646,386,36913541.56856251,100000002,100000001,100000002
AQUA,MEAN,False,2048,32,0.65,Mix5,0.2653107458947222,0.233349072028037,0.19916122812298845,0,0,0,0,0,3205,925,38731845.329187505,100000002,100000001,100000002
AQUA,MEAN,False,1024,32,0.65,Mix5,0.2460789127776911,0.21565710041755118,0.1843468067773665,0,0,0,0,0,6242,2274,42226412.062625006,100000000,100000001,100000001
AQUA,MEAN,False,512,32,0.65,Mix5,0.197264218305777,0.17238448114378233,0.1463462880946657,0,0,0,0,0,16031,7406,52728362.69468751,100000000,100000001,100000003
AQUA,MEAN,False,256,32,0.65,Mix5,0.1301101083963295,0.11073984446617792,0.09520619989171551,0,0,0,0,0,41643,19615,78865141.4128125,100000002,100000001,100000000
AQUA,MEAN,False,128,32,0.65,Mix5,0.05599848354765622,0.048621899523778205,0.041112392524963105,0,0,0,0,0,134208,71573,197048010.90012503,100000002,100000001,100000003
AQUA,MEAN,False,64,32,0.65,Mix5,0.023706015333333334,0.022142320333333333,0.018021764666666665,0,0,0,0,0,196112,93440,292011747.29637504,71118046,66426961,54065294
Graphene,MEAN,False,4096,32,0.65,Mix5,0.2856223471468333,0.2528123228046348,0.21541416891521895,1800,0,0,0,0,0,0,34031409.3110625,100000002,100000001,100000003
Graphene,MEAN,False,2048,32,0.65,Mix5,0.28659200566617615,0.2532009409433017,0.21609661719419912,3672,0,0,0,0,0,0,33906263.801125005,100000000,100000001,100000001
Graphene,MEAN,False,1024,32,0.65,Mix5,0.2870012105969122,0.2524825561697306,0.21619091925007386,7418,0,0,0,0,0,0,33871865.990375,100000002,100000001,100000003
Graphene,MEAN,False,512,32,0.65,Mix5,0.2857152506154842,0.2517039767551581,0.21530724439742038,18423,0,0,0,0,0,0,33940870.522250004,100000002,100000001,100000003
