,mitigation,thresh_type,cache_only,tRH,flat_thresh,dynamic_thresh,trace,ipc_0,ipc_1,ipc_2,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0,insn_1,insn_2,aipc_0,aipc_1,aipc_2,aipc_3,soa_0,aos_0,soa_1,aos_1,soa_2,aos_2,weighted_speedup,harmonic_speedup,max_slowdown,min_insn,weighted_speedup_base,harmonic_speedup_base,max_slowdown_base,total_energy_base,norm_weighted_speedup,norm_harmonic_speedup,norm_max_slowdown,norm_energy
1882,REGA,NONE,False,1024,0,0.0,Mix6,0.1382284032447304,0.1519581416350371,1.1067848968223033,0,0,0,0,0,0,0,55969960.88337501,100000000,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.27839246299511616,3.592051269065941,0.30667449674544944,3.2607863079988517,1.1097692205204026,0.9010882456544175,1.6948361802609682,0.3869007865937948,0.7216075370048838,100000000,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,1.0,1.0,1.0,1.0
1883,REGA,NONE,False,512,0,0.0,Mix6,0.1382284032447304,0.1519581416350371,1.1067848968223033,0,0,0,0,0,0,0,55969960.88337501,100000000,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.27839246299511616,3.592051269065941,0.30667449674544944,3.2607863079988517,1.1097692205204026,0.9010882456544175,1.6948361802609682,0.3869007865937948,0.7216075370048838,100000000,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,1.0,1.0,1.0,1.0
1884,REGA,NONE,False,256,0,0.0,Mix6,0.1421250155049504,0.1532812256366679,1.5119525822645454,0,0,0,0,0,0,0,52102916.30165835,100000003,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.286240253022315,3.4935687396909936,0.30934468023141626,3.2326400416904355,1.5160293960470694,0.6596178165195368,2.1116143293008007,0.40618337842545515,0.7137597469776851,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,1.2459105805586814,1.0498385955774887,0.9891245730888956,0.9309085709426446
1885,REGA,NONE,False,128,0,0.0,Mix6,0.1045592349818329,0.1417891567582845,1.634397146081108,0,0,0,0,0,0,0,67037280.142877206,100000002,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.21058264634614632,4.74872938179457,0.2861519483256342,3.494646833094505,1.6388041181577597,0.6102010538783226,2.13553871282954,0.33884608547813155,0.7894173536538537,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,1.2600266254055972,0.875795804038735,1.0939704938925976,1.1977367695961632
1886,REGA,NONE,False,64,0,0.0,Mix6,0.0769082367101665,0.1010314012765256,1.3966134554152247,0,0,0,0,0,0,0,86114968.54422532,100000003,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.15489344403731212,6.456051166110756,0.20389663764367924,4.904445760148119,1.4003792699326134,0.7140922616257525,1.7591693516136049,0.248455657854607,0.8451065559626879,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,1.0379583419931069,0.6421689137465088,1.171144302996614,1.5385926162011023
1887,RFM,NONE,False,4096,0,0.0,Mix6,0.1269523553439148,0.1400245135872603,1.098378402471457,0,57899,0,0,0,0,0,60013776.16379974,100000001,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.25568246509113157,3.9111012155001528,0.28259063169865883,3.5386877264436434,1.1013400589824802,0.907984769866532,1.6396131557722706,0.3589472631641983,0.7443175349088684,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.9674168954310414,0.927750150947755,1.0314713978712655,1.0722497428370703
1888,RFM,NONE,False,2048,0,0.0,Mix6,0.1269523553439148,0.1400245135872603,1.098378402471457,0,57899,0,0,0,0,0,60013776.16379974,100000001,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.25568246509113157,3.9111012155001528,0.28259063169865883,3.5386877264436434,1.1013400589824802,0.907984769866532,1.6396131557722706,0.3589472631641983,0.7443175349088684,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.9674168954310414,0.927750150947755,1.0314713978712655,1.0722497428370703
1889,RFM,NONE,False,1024,0,0.0,Mix6,0.1269523553439148,0.1400245135872603,1.098378402471457,0,57899,0,0,0,0,0,60013776.16379974,100000001,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.25568246509113157,3.9111012155001528,0.28259063169865883,3.5386877264436434,1.1013400589824802,0.907984769866532,1.6396131557722706,0.3589472631641983,0.7443175349088684,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.9674168954310414,0.927750150947755,1.0314713978712655,1.0722497428370703
1890,RFM,NONE,False,512,0,0.0,Mix6,0.1239410444941581,0.136987038153702,1.0702490950161037,0,79511,0,0,0,0,0,61177384.53135116,100000003,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.2496176750434346,4.006126568665442,0.2764605471902525,3.6171526467819213,1.073134903944556,0.9318492915702102,1.599213126178243,0.35066685410267884,0.7503823249565654,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.9435797658815607,0.9063482583994905,1.0398759526142352,1.0930396156400197
1891,RFM,NONE,False,256,0,0.0,Mix6,0.1084626723495047,0.1205275262213988,0.9489438511257424,0,194322,0,0,0,0,0,68429236.7595625,100000000,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.21844418216240957,4.577828487354801,0.24324276442321877,4.111119203776591,0.951502573810892,1.0509693063623249,1.4131895203965203,0.30801083836463516,0.7815558178375904,100000000,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.8338207178105672,0.7960977310909791,1.0830760181379604,1.2226064781811974
1892,RFM,NONE,False,128,0,0.0,Mix6,0.0859368706735728,0.0971856438274144,0.8695098496509666,0,440693,0,0,0,0,0,83467543.64326206,100000003,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.1730771428108842,5.7777704424706595,0.19613531786429003,5.098520811493624,0.8718543872910214,1.146980521721231,1.2410668479661955,0.24951610975532101,0.8269228571891158,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.7322636030669926,0.6449098022054082,1.1459454270965013,1.4912917987772754
1893,RFM,NONE,False,64,0,0.0,Mix6,0.0565727153785765,0.0675840935130706,0.7034034174010608,0,1096156,0,0,0,0,0,120891366.33696134,100000003,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.11393763657010197,8.776731114522757,0.13639491535700274,7.331651604332759,0.7053000673227403,1.4178362463453547,0.955632619249845,0.17117211681290986,0.8860623634298981,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.5638495509947742,0.44241863222837696,1.2279006495796916,2.159933014583725
1894,TWiCe-Ideal,NONE,False,4096,0,0.0,Mix6,0.1372498971837011,0.1512906324594838,1.1056241919061964,9864,0,0,0,0,0,0,56319129.568808705,100000001,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.2764217485399741,3.6176603515529364,0.3053273623419672,3.2751732184421716,1.1086053858911984,0.9020342249159368,1.6903544967731396,0.3848686185490636,0.723578251460026,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.9973556833751693,0.994747573240618,1.002731005919536,1.0062385015090731
1895,TWiCe-Ideal,NONE,False,2048,0,0.0,Mix6,0.1368602601220522,0.1500082551042041,1.0812240004824851,19800,0,0,0,0,0,0,56435262.830272384,100000002,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.27563701820438186,3.6279597222261013,0.30273933102073214,3.3031717307042547,1.084139402035992,0.9223906059700627,1.662515751261106,0.38199421577992404,0.7243629817956181,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.9809300572077205,0.9873182712884424,1.003818481167992,1.0083134227638095
1896,TWiCe-Ideal,NONE,False,1024,0,0.0,Mix6,0.1359038541797787,0.1483718345678038,1.177260888309258,39672,0,0,0,0,0,0,56730368.42600883,100000003,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.2737108134617771,3.653491023436117,0.2994367870499735,3.3396030255731683,1.1804352427641425,0.8471451577965177,1.753582843275893,0.38264138642553386,0.7262891865382228,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,1.0346621482944027,0.988990975682009,1.0064878057576432,1.013585993819404
1897,TWiCe-Ideal,NONE,False,512,0,0.0,Mix6,0.1335200019512079,0.1481253890115216,1.0924798852878652,80001,0,0,0,0,0,0,57522479.182875,100000000,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.2689097271600475,3.7187200722003935,0.2989394226696594,3.3451593338528722,1.095425637096299,0.9128871610589209,1.6632747869260058,0.3760922392249576,0.7310902728399524,100000000,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.9813779091439371,0.9720637751502299,1.0131411263724155,1.027738420306117
1898,TWiCe-Ideal,NONE,False,256,0,0.0,Mix6,0.1302842292703488,0.1436149571248105,1.0842956592750124,161217,0,0,0,0,0,0,58509092.680096574,100000001,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.26239287023939134,3.8110791618981894,0.2898366894164197,3.4502188180988393,1.087219343218488,0.9197776016748441,1.6394489028742991,0.3666999491755,0.7376071297606086,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.9673199816998592,0.9477880683672438,1.022172153054461,1.0453659741162293
1899,TWiCe-Ideal,NONE,False,128,0,0.0,Mix6,0.1221509373931763,0.1354184413817475,1.0038787364290904,363144,0,0,0,0,0,0,61208545.61997706,100000002,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.2460123933996537,4.06483586530323,0.2732948818270169,3.659051326958088,1.0065855849881418,0.9934575011937813,1.5258928602148123,0.34414149095794866,0.7539876066003464,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.9003187906809127,0.889482531135976,1.0448721333065059,1.093596362297228
1900,TWiCe-Ideal,NONE,False,64,0,0.0,Mix6,0.1098999098220686,0.1219758608968658,0.9668091427504514,761863,0,0,0,0,0,0,65917031.1075,100000000,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.2213387832031779,4.517961043826875,0.2461657226993511,4.062304000063109,0.9694160372288032,1.03154885167634,1.436920543131332,0.31211590575883086,0.7786612167968221,100000000,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.8478226744664357,0.8067078604482647,1.0790646949569656,1.1777215861353159
1901,BlockHammer,NONE,False,4096,0,0.0,Mix6,0.3598923910245041,0.4169356099368279,1.2348017426460118,0,0,0,0,0,0,0,18607899.762608506,100000001,100000001,100000003,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.7248244702148989,1.3796443705929464,0.841439076424926,1.1884401711515011,1.23813124968357,0.8076688156086608,2.804394796323395,0.8886905180632829,0.27517552978510107,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,1.6546701262251664,2.2969467854722008,0.3813368287798783,0.33246226134375745
1902,BlockHammer,NONE,False,2048,0,0.0,Mix6,0.367597166590476,0.4265653890673655,1.1649768832474392,0,0,0,0,0,0,0,17990431.485720687,100000001,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.7403419137813844,1.3507272536987418,0.8608734261534208,1.1616109518773607,1.1681181152342464,0.8560778117882941,2.7693334551690514,0.890626331348269,0.25965808621861564,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,1.633982969812831,2.3019501696783395,0.359832835583116,0.321430124334149
1903,BlockHammer,NONE,False,1024,0,0.0,Mix6,0.1678906259492378,0.1820412241850596,0.6515176882880889,0,0,0,0,0,0,0,32004577.004016735,100000003,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.3381322779881123,2.957422479598818,0.3673867040830311,2.7219275735520236,0.6532744340500445,1.5307502450392763,1.3587934161211879,0.41608297747994727,0.6618677220118877,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.8017255189300733,1.0754255144918863,0.9172128727466551,0.5718170336174594
1904,BlockHammer,NONE,False,512,0,0.0,Mix6,0.0778012882631013,0.0911575117000824,0.9987214567782472,0,0,0,0,0,0,0,61793752.82249998,100000003,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.1566920528294788,6.3819445973323035,0.18396963614053852,5.435679609846473,1.0014143993001599,0.9985875983996751,1.3420760882701772,0.23407852846924737,0.8433079471705212,100000001,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.7918618353211734,0.6050091821472704,1.1686518002164572,1.1040520995049479
1905,BlockHammer,NONE,False,256,0,0.0,Mix6,0.0122274353333333,0.0479774149852353,0.7185760102941474,0,0,0,0,0,0,0,367597229.06477726,36682306,100000001,100000001,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.024626095351281838,40.60733079017937,0.09682567473799726,10.327839209031305,0.7205135714431687,1.387898909380746,0.8419653415324478,0.057336086406571646,0.9753739046487182,36682306,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.49678272822970027,0.1481932536538586,1.3516681223939557,6.567759263415283
1906,BlockHammer,NONE,False,128,0,0.0,Mix6,0.000421175,0.000969005,0.029790591,0,0,0,0,0,0,0,10313496416.691399,1263525,2907015,89371773,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,0.0008482478481240647,1178.9007213063276,0.0019555985452398145,511.3523951191988,0.029870918050863216,33.47737750467638,0.032674764444227095,0.0017404112827173065,0.9991517521518759,1263525,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.019279010458223687,0.0044983399957378625,1.3846193407277476,184.26842280954423
1907,BlockHammer,NONE,False,64,0,0.0,Mix6,5.885666666666667e-06,0.0004693383333333,0.0122385946666666,0,0,0,0,0,0,0,737425039796.1857,17657,1408015,36715784,0.4965235112961925,0.4955030276324792,0.9973108609944148,0.9999823903101066,1.1853752204607436e-05,84361.47329039912,0.0009471956923771092,1055.7480445148262,0.012271594690609853,81.48900165071404,0.01323064413519157,3.508824856176819e-05,0.9999881462477954,17657,1.6948361802609682,0.3869007865937948,0.7216075370048838,55969960.88337501,0.0078064442388492885,9.069055886569485e-05,1.3857784113485883,13175.371720068972
1908,AQUA,MEAN,False,4096,32,0.65,Mix31,0.2578369163300926,0.2573294331866849,3.046717296201731,0,0,0,0,0,1178,200,28282310.8939375,100000000,100000000,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.5843587767481339,1.7112774545200558,0.5832086224834809,1.714652289847317,0.8046133514706444,1.2428329683719948,1.9721807507022593,0.6425685314471183,0.41679137751651907,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.3761897289499336,1.5374549879047783,0.632932443869912,0.5717209323915411
1909,AQUA,MEAN,False,2048,32,0.65,Mix31,0.2484242357880031,0.2485838767213118,2.95529280375866,0,0,0,0,0,2417,566,29952795.55053455,100000002,100000002,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.5630259801657601,1.7761169736884799,0.5633877886369248,1.7749763487409378,0.7804688837962629,1.2812810616304398,1.9068826525989477,0.6208128264846046,0.4369740198342399,100000001,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.3306246498375125,1.485400747037002,0.6635814683339583,0.605489426380487
1910,AQUA,MEAN,False,1024,32,0.65,Mix31,0.2302889947892256,0.2304632546398129,2.877558339976896,0,0,0,0,0,4920,1459,33115759.8217174,100000002,100000002,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.5219244676402577,1.9159860516239702,0.5223194082661964,1.9145373198354465,0.7599398417659461,1.3158936339963474,1.8041837176724003,0.5829298319237778,0.4780755323597423,100000001,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.2589612288403824,1.3947592106188653,0.7259975406733746,0.6694280800860941
1911,AQUA,MEAN,False,512,32,0.65,Mix31,0.1887330345539668,0.1888182937793601,2.6448858817712217,0,0,0,0,0,11757,4779,40727442.5581875,100000000,100000002,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.42774249232303374,2.337855176765543,0.42793572290213955,2.3367995390015155,0.698492930815208,1.4316537159981053,1.5541711460403813,0.4912951963569229,0.5722575076769663,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.0845022026756514,1.1755076901626507,0.8690207197065437,0.8232966365659011
1912,AQUA,MEAN,False,256,32,0.65,Mix31,0.1122333058508016,0.1120937797365881,2.3129023033314904,0,0,0,0,0,39297,15209,70063709.18225001,100000002,100000000,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.254364341037223,3.931368665601059,0.2540481205728041,3.9362621449247204,0.6108187576930021,1.6371468416865493,1.1192312193030292,0.3156307395893391,0.7459518794271959,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,0.7810006804784372,0.7552004668277782,1.132790099614036,1.4163230611071533
1913,AQUA,MEAN,False,128,32,0.65,Mix31,0.0623794052900448,0.0623432314763424,1.774420497338831,0,0,0,0,0,92760,36900,137777180.77400002,100000002,100000000,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.14137600421383986,7.073336140462979,0.14129402027675933,7.077440347732002,0.46861007585505604,2.133970333811828,0.7512801003456553,0.18422147011495893,0.8587059797232407,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,0.524244016321532,0.4407813396487561,1.3040165983049798,2.785136566449175
1914,AQUA,MEAN,False,64,32,0.65,Mix31,0.030251548,0.030241784,1.279533713864097,0,0,0,0,0,199595,81590,328195729.6016471,90754644,90725352,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.0685617786453268,14.585385906819097,0.0685396496221544,14.590095010884987,0.3379144862292809,2.959328589782572,0.47501591449676206,0.09335670713408369,0.9314603503778456,90725352,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,0.3314665871195773,0.22337187087954188,1.414500173793082,6.634407253298275
1915,Graphene,MEAN,False,4096,32,0.65,Mix31,0.2665991324853565,0.2659479296357003,3.084430231252995,1440,0,0,0,0,0,0,26133520.7835,100000000,100000002,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.6042173679342678,1.655033524472916,0.6027414888939181,1.659086056669311,0.8145730320433126,1.227637008177835,2.0215318888714986,0.6605373804167528,0.3972585111060819,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.4106270032394796,1.5804485288630563,0.6032701582760779,0.5282835948253103
1916,Graphene,MEAN,False,2048,32,0.65,Mix31,0.26704828827672,0.2674846936902435,3.12118097371794,2808,0,0,0,0,0,0,26000737.461305127,100000002,100000002,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.6052353297240161,1.6522498784993178,0.6062243941964067,1.6495542072759555,0.8242786053502348,1.2131820400398496,2.0357383292706577,0.6644538690489084,0.39476467027598394,100000001,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.4205402717648419,1.589819397008465,0.5994830531286017,0.5255994080537275
1917,Graphene,MEAN,False,1024,32,0.65,Mix31,0.2675466504305803,0.2668197436439128,3.1763053026510715,5617,0,0,0,0,0,0,26008874.96575,100000000,100000000,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.6063648122773775,1.649172214073921,0.6047173586593583,1.6536651142559764,0.8388364939688316,1.1921274374564308,2.0499186649055674,0.6674134629118041,0.3952826413406417,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.4304353243592234,1.5969007309425032,0.6002696353601278,0.5257639059848198
1918,Graphene,MEAN,False,512,32,0.65,Mix31,0.2659677254707947,0.2662255610929879,3.147382444794755,13681,0,0,0,0,0,0,26036191.7764375,100000000,100000002,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.6027863539588015,1.658962571784342,0.6033707098025318,1.6573558904231114,0.83119820156051,1.2030824875734545,2.0373552653218434,0.6638047903551099,0.39721364604119846,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.4216685713820134,1.5882663653449385,0.6032020269358129,0.5263161095347627
1919,Graphene,MEAN,False,256,32,0.65,Mix31,0.2595368226444818,0.2596590887595268,3.168386429839077,44171,0,0,0,0,0,0,26527421.308625,100000000,100000002,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.5882114258900868,1.700068981976661,0.5884885284805241,1.699268467614819,0.8367451838229668,1.195106968445454,2.013445138193578,0.6529625188679088,0.4117885741099132,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.4049840604110544,1.5623243785179863,0.6253352699427276,0.536246210622107
1920,Graphene,MEAN,False,128,32,0.65,Mix31,0.2472946693236335,0.247185583873743,3.17525771264534,104342,0,0,0,0,0,0,27529105.303875007,100000002,100000000,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.5604659430431873,1.784229733157834,0.5602187129685869,1.7850171314360805,0.8385598339365635,1.1925207475125137,1.9592444899483379,0.6300181454409347,0.43978128703141306,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.3671627930698296,1.5074260452768506,0.6678445375420832,0.5564950407079391
1921,Graphene,MEAN,False,64,32,0.65,Mix31,0.2261678618005984,0.2263225644515628,3.1396585081385284,228827,0,0,0,0,0,0,29499145.5411875,100000000,100000000,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.5125843767551825,1.9508983210341073,0.5129349931570694,1.949564785676034,0.8291583724738857,1.2060422148502092,1.8546777423861376,0.5874859245389596,0.48741562324481746,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.29419601052033,1.4056604405636186,0.7401812471240279,0.5963189873984687
1922,Hydra,MEAN,False,4096,32,0.65,Mix31,0.267663374031611,0.26734673187642,3.17325875202208,1424,0,0,0,0,0,0,25957552.0033125,100000002,100000000,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.6066293533744662,1.6484530371591004,0.6059117190453408,1.6504054445020055,0.8380319246328207,1.1932719632824784,2.050572997052628,0.6678345690911202,0.3940882809546592,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.4308919179953723,1.5979082994183027,0.5984558995710966,0.5247264231550786
1923,Hydra,MEAN,False,2048,32,0.65,Mix31,0.2675679883435397,0.2675785515369348,3.171690989888871,2857,0,0,0,0,0,0,25932315.9146875,100000000,100000000,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.6064131722907254,1.6490406964982318,0.6064371125970973,1.648975597349987,0.8376178913564539,1.1938617958369795,2.0504681762442765,0.6678720882672591,0.39358682770927456,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.4308187739289464,1.5979980704569916,0.5976944010248,0.5242162809615107
1924,Hydra,MEAN,False,1024,32,0.65,Mix31,0.2667250815933362,0.2670393128993164,3.211522151329299,6002,0,0,0,0,0,0,25990814.571125,100000000,100000002,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.6045028176197478,1.6542520081834142,0.6052149880265001,1.652305411769171,0.8481369783552724,1.1790548290197465,2.0578547840015204,0.6688050222547233,0.3954971823802522,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.4359731563169102,1.600230274404456,0.6005954338095107,0.5253988189276453
1925,Hydra,MEAN,False,512,32,0.65,Mix31,0.2610033989089322,0.2615825008027901,3.197870812863896,16983,0,0,0,0,0,0,26410185.50825,100000000,100000002,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.5915352583501559,1.6905163063129802,0.5928477285701848,1.6867737731099601,0.8445317704784531,1.1840880769156492,2.028914757398794,0.6576959631884796,0.40846474164984414,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.415778776388991,1.5736499527166505,0.6202877533302174,0.533876313715471
1926,Hydra,MEAN,False,256,32,0.65,Mix31,0.2516890524778208,0.2517922217837456,3.178059623639564,49152,0,0,0,0,0,0,27131571.555375,100000002,100000000,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.5704253251250611,1.7530778455194957,0.5706591469154636,1.7523595396748073,0.8392997959272595,1.1914693710787796,1.980384267967784,0.6387182364208673,0.42957467487493894,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.3819141516216684,1.5282424992700128,0.6523449463213568,0.5484589800691231
1927,Hydra,MEAN,False,128,32,0.65,Mix31,0.2379227112735712,0.2376618297296334,3.128469993296002,110747,0,0,0,0,0,0,28356441.156000003,100000000,100000002,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.5392254394728689,1.8545119105982293,0.5386341803852971,1.856547609519837,0.8262035763604927,1.2103554482360117,1.9040631962186587,0.6095807850568883,0.4613658196147029,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.328657230314533,1.458526169039065,0.7006224492137082,0.5732194599589574
1928,Hydra,MEAN,False,64,32,0.65,Mix31,0.2154793194718477,0.2154909245501496,3.123099137440627,239609,0,0,0,0,0,0,30628802.712750006,100000002,100000000,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.4883599809264134,2.047669831797051,0.48838628254938143,2.047559556300373,0.8247851768472046,1.2124369206325525,1.8015314403229996,0.5652201599534697,0.5116400190735866,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.2571104670147881,1.3523857949092783,0.7769680111509955,0.6191547681743228
1929,PARA,MEAN,False,4096,32,0.65,Mix31,0.2535174075531489,0.2530314739372825,3.208756291528726,67968,0,0,0,0,0,0,27046293.63150001,100000002,100000000,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.5745690891387143,1.740434734313695,0.5734677744883911,1.743777147533934,0.8474065371927099,1.1800711419017396,1.9954434008198154,0.6431856696355575,0.42653222551160885,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.3924224298058452,1.5389315964525163,0.6477247333928716,0.5467351048761424
1930,PARA,MEAN,False,2048,32,0.65,Mix31,0.2406302857825078,0.2397779069605229,3.17548578978062,136931,0,0,0,0,0,0,28197581.627375,100000002,100000000,100000001,0.4412305018586614,0.4412305018586614,3.786560701028695,0.9999823903101066,0.5453618568273607,1.8336449230562144,0.5434300347561433,1.840163288819206,0.838620067259964,1.1924350955103127,1.927411958843468,0.6164919858090027,0.45656996524385673,100000000,1.4330732959379673,0.4179429879263012,0.6585084736186839,49468734.2925,1.3449500205653813,1.4750623975481387,0.6933395446453104,0.5700081481900794
