,mitigation,thresh_type,cache_only,tRH,flat_thresh,dynamic_thresh,trace,ipc_0,ipc_1,ipc_2,ipc_3,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0,insn_1,insn_2,insn_3,aipc_0,aipc_1,aipc_2,aipc_3,soa_0,aos_0,soa_1,aos_1,soa_2,aos_2,soa_3,aos_3,weighted_speedup,harmonic_speedup,max_slowdown,min_insn,weighted_speedup_base,harmonic_speedup_base,max_slowdown_base,total_energy_base,norm_weighted_speedup,norm_harmonic_speedup,norm_max_slowdown,norm_energy
72,Graphene,NONE,False,64,0,0.0,Mix8,0.3882556,0.3852304,0.3354935,0.5116094,1702,0,0,0,0,0,0,20108245.193274982,3882556,3852304,3354935,5116094,0.9951966,0.4868758,0.828172,1.0118551,0.3901295482721705,2.5632511160173865,0.79122930324325,1.2638561235042718,0.4051012350091527,2.468518764148933,0.5056152802906266,1.9777883283614415,2.0920753668152,0.48347633026346454,0.6098704517278295,3354935,2.2521823849478215,0.5144906224127305,0.5969383335915737,19512757.03834736,0.9289102786689583,0.9397184500587731,1.0216640771894272,1.0305178890793003
73,Hydra,NONE,False,512,0,0.0,Mix8,0.4024095,0.4197218,0.350545,0.5697783,0,0,0,0,0,0,0,19569130.343465175,4024095,4197218,3505450,5697783,0.9951966,0.4868758,0.828172,1.0118551,0.40435176325964134,2.473094198819859,0.8620716001904386,1.1599964547945807,0.42327559975464035,2.362526922363748,0.5631026616360385,1.7758751079147803,2.252801624840759,0.5147016361850686,0.5956482367403586,3505450,2.2521823849478215,0.5144906224127305,0.5969383335915737,19512757.03834736,1.0002749510417435,1.0004101411437756,0.9978388105125483,1.002889048687842
74,Hydra,NONE,False,64,0,0.0,Mix8,0.3597294,0.3565284,0.3131579,0.4815205,1757,0,0,0,0,0,0,21116776.091629814,3597294,3565284,3131579,4815205,0.9951966,0.4868758,0.828172,1.0118551,0.3614656641712803,2.7665144967300423,0.7322779238565564,1.3656017304652308,0.37813147510420536,2.6445828126960875,0.475878907958264,2.10137491550204,1.947753971090306,0.4505481729592952,0.6385343358287197,3131579,2.2521823849478215,0.5144906224127305,0.5969383335915737,19512757.03834736,0.8648295911147673,0.8757169777875177,1.0696822433682172,1.0822036091634906
75,BlockHammer,NONE,False,512,0,0.0,Mix8,0.4011256,0.4199498,0.3517374,0.5685264,0,0,0,0,0,0,0,19512757.03834736,4011256,4199498,3517374,5685264,0.9951966,0.4868758,0.828172,1.0118551,0.4030616664084263,2.481009938034371,0.8625398921038999,1.159366667158789,0.424715397284622,2.3545178874922033,0.5618654291508735,1.7797856001058174,2.2521823849478215,0.5144906224127305,0.5969383335915737,3517374,2.2521823849478215,0.5144906224127305,0.5969383335915737,19512757.03834736,1.0,1.0,1.0,1.0
76,BlockHammer,NONE,False,64,0,0.0,Mix8,0.0005085,0.0007628,0.0006492,0.0220899,0,0,0,0,0,0,0,8592110194.198624,5085,7628,6492,220899,0.9951966,0.4868758,0.828172,1.0118551,0.0005109543179709416,1957.1221238938056,0.0015667239981942006,638.2745149449397,0.0007838951328950991,1275.6808379544057,0.02183109024207122,45.8062327126877,0.02469266369113146,0.0010212200046410486,0.999489045682029,5085,2.2521823849478215,0.5144906224127305,0.5969383335915737,19512757.03834736,0.010963882790382245,0.0019849147101107197,1.6743589570943542,440.33296664910125
77,Graphene,MEAN,False,512,32,0.65,Mix0,0.2211497,0.2209556,0.2212689,0.2215341,0,0,0,0,0,0,0,36095157.29347888,2211497,2209556,2212689,2215341,0.3680163,0.3680163,0.3680163,0.3680163,0.6009236547402927,1.6641049026971324,0.6003962324494866,1.6655667473465259,0.6012475534371711,1.6632084310086055,0.6019681736923066,1.6612173927174192,2.404535614319257,0.6011333641816818,0.3996037675505134,2209556,2.404535614319257,0.6011333641816818,0.3996037675505134,36095157.29347888,1.0,1.0,1.0,1.0
78,Graphene,MEAN,False,64,32,0.65,Mix0,0.201546,0.2008987,0.2006028,0.2015795,7337,0,0,0,0,0,0,38218073.72267487,2015460,2008987,2006028,2015795,0.3680163,0.3680163,0.3680163,0.3680163,0.5476550902772512,1.8259667768152184,0.54589620079328,1.8318500816580694,0.5450921603200728,1.8345521597903918,0.5477461188539746,1.8256633238995037,2.186389570244579,0.5465950152958212,0.4549078396799272,2006028,2.404535614319257,0.6011333641816818,0.3996037675505134,36095157.29347888,0.9092772663562994,0.9092741276137563,1.138397274050783,1.0588144390654735
79,Hydra,MEAN,False,512,32,0.65,Mix0,0.2214753,0.2213298,0.2211069,0.2211575,0,0,0,0,0,0,0,36085813.80488352,2214753,2213298,2211069,2211575,0.3680163,0.3680163,0.3680163,0.3680163,0.6018083981606249,1.6616584332428943,0.6014130352378413,1.6627507909011803,0.6008073555437625,1.6644270260222545,0.6009448494536791,1.6640462114104202,2.4049736383959077,0.6012431488308587,0.3991926444562375,2211069,2.404535614319257,0.6011333641816818,0.3996037675505134,36095157.29347888,1.0001821657679106,1.0001826294391867,0.998971173127831,0.9997411428763313
80,Hydra,MEAN,False,64,32,0.65,Mix0,0.1599794,0.1599949,0.1602227,0.1601941,5802,0,0,0,0,0,0,44656006.46864535,1599794,1599949,1602227,1601941,0.3680163,0.3680163,0.3680163,0.3680163,0.4347073757330857,2.3003980512490987,0.4347494934327637,2.3001751930842795,0.43536848775448256,2.296904870533327,0.4352907738053994,2.2973149448075803,1.7401161307257316,0.4350288227304264,0.5652926242669143,1599794,2.404535614319257,0.6011333641816818,0.3996037675505134,36095157.29347888,0.723680747485361,0.7236810475868825,1.414632869284588,1.2371744526713315
81,Dummy,NONE,False,0,0,0.0,Mix0,0.2211497,0.2209556,0.2212689,0.2215341,0,0,0,0,0,0,0,36095157.29347888,2211497,2209556,2212689,2215341,0.3680163,0.3680163,0.3680163,0.3680163,0.6009236547402927,1.6641049026971324,0.6003962324494866,1.6655667473465259,0.6012475534371711,1.6632084310086055,0.6019681736923066,1.6612173927174192,2.404535614319257,0.6011333641816818,0.3996037675505134,2209556,2.404535614319257,0.6011333641816818,0.3996037675505134,36095157.29347888,1.0,1.0,1.0,1.0
82,Graphene,NONE,False,512,0,0.0,Mix0,0.2211497,0.2209556,0.2212689,0.2215341,0,0,0,0,0,0,0,36095157.29347888,2211497,2209556,2212689,2215341,0.3680163,0.3680163,0.3680163,0.3680163,0.6009236547402927,1.6641049026971324,0.6003962324494866,1.6655667473465259,0.6012475534371711,1.6632084310086055,0.6019681736923066,1.6612173927174192,2.404535614319257,0.6011333641816818,0.3996037675505134,2209556,2.404535614319257,0.6011333641816818,0.3996037675505134,36095157.29347888,1.0,1.0,1.0,1.0
83,Graphene,NONE,False,64,0,0.0,Mix0,0.201546,0.2008987,0.2006028,0.2015795,7337,0,0,0,0,0,0,38218073.72267487,2015460,2008987,2006028,2015795,0.3680163,0.3680163,0.3680163,0.3680163,0.5476550902772512,1.8259667768152184,0.54589620079328,1.8318500816580694,0.5450921603200728,1.8345521597903918,0.5477461188539746,1.8256633238995037,2.186389570244579,0.5465950152958212,0.4549078396799272,2006028,2.404535614319257,0.6011333641816818,0.3996037675505134,36095157.29347888,0.9092772663562994,0.9092741276137563,1.138397274050783,1.0588144390654735
84,Hydra,NONE,False,512,0,0.0,Mix0,0.2214753,0.2213298,0.2211069,0.2211575,0,0,0,0,0,0,0,36085813.80488352,2214753,2213298,2211069,2211575,0.3680163,0.3680163,0.3680163,0.3680163,0.6018083981606249,1.6616584332428943,0.6014130352378413,1.6627507909011803,0.6008073555437625,1.6644270260222545,0.6009448494536791,1.6640462114104202,2.4049736383959077,0.6012431488308587,0.3991926444562375,2211069,2.404535614319257,0.6011333641816818,0.3996037675505134,36095157.29347888,1.0001821657679106,1.0001826294391867,0.998971173127831,0.9997411428763313
85,Hydra,NONE,False,64,0,0.0,Mix0,0.1599794,0.1599949,0.1602227,0.1601941,5802,0,0,0,0,0,0,44656006.46864535,1599794,1599949,1602227,1601941,0.3680163,0.3680163,0.3680163,0.3680163,0.4347073757330857,2.3003980512490987,0.4347494934327637,2.3001751930842795,0.43536848775448256,2.296904870533327,0.4352907738053994,2.2973149448075803,1.7401161307257316,0.4350288227304264,0.5652926242669143,1599794,2.404535614319257,0.6011333641816818,0.3996037675505134,36095157.29347888,0.723680747485361,0.7236810475868825,1.414632869284588,1.2371744526713315
86,BlockHammer,NONE,False,512,0,0.0,Mix0,0.2214012,0.2208202,0.2212224,0.2215041,0,0,0,0,0,0,0,36119181.56151476,2214012,2208202,2212224,2215041,0.3680163,0.3680163,0.3680163,0.3680163,0.6016070483834547,1.6622145679427214,0.6000283139632674,1.6665880204800105,0.6011212003381372,1.6635580302898803,0.6018866555638975,1.6614423841364563,2.404643218248757,0.601159967959264,0.3999716860367326,2208202,2.404535614319257,0.6011333641816818,0.3996037675505134,36095157.29347888,1.0000447503995613,1.0000442560323004,1.0009207082517626,1.0006655814751144
87,BlockHammer,NONE,False,64,0,0.0,Mix0,0.018499,0.0112346,0.016913,0.0159644,0,0,0,0,0,0,0,412843100.72232217,184990,112346,169130,159644,0.3680163,0.3680163,0.3680163,0.3680163,0.050266795247927876,19.893848316125194,0.03052745218078656,32.75740124258986,0.04595720352603947,21.75937444569266,0.04337960030574733,23.05231014006164,0.17013105126050124,0.04104124337228344,0.9694725478192134,112346,2.404535614319257,0.6011333641816818,0.3996037675505134,36095157.29347888,0.0707542239122404,0.0682731084609695,2.4260846031604637,11.437631296786408
88,Graphene,MEAN,False,512,32,0.65,Mix2,0.7321456,0.333527,0.5595288,0.5664085,0,0,0,0,0,0,0,20877189.504148092,7321456,3335270,5595288,5664085,1.2375126,0.4320961,0.9502711,1.0118551,0.5916267842444594,1.6902547799235563,0.7718815328349412,1.2955355938199904,0.5888096565285422,1.6983417118117958,0.5597723428977133,1.786440528346591,2.512090316505656,0.6181833106093356,0.44022765710228673,3335270,2.512090316505656,0.6181833106093356,0.44022765710228673,20877189.504148092,1.0,1.0,1.0,1.0
89,Graphene,MEAN,False,64,32,0.65,Mix2,0.6845527,0.3063736,0.520174,0.5037072,2159,0,0,0,0,0,0,22330391.827983875,6845527,3063736,5201740,5037072,1.2375126,0.4320961,0.9502711,1.0118551,0.5531682667311831,1.8077681966633103,0.7090404194807591,1.4103568323119222,0.5473953695950555,1.82683313660429,0.49780566407186166,2.008816034394585,2.3074097198788595,0.5670723057756347,0.5021943359281383,3063736,2.512090316505656,0.6181833106093356,0.44022765710228673,20877189.504148092,0.9185218002386517,0.9173206329635114,1.140760531116412,1.0696071817304262
90,Hydra,MEAN,False,512,32,0.65,Mix2,0.7320572,0.3336036,0.559932,0.5676785,0,0,0,0,0,0,0,20863522.500956226,7320572,3336036,5599320,5676785,1.2375126,0.4320961,0.9502711,1.0118551,0.5915553506283491,1.690458887638835,0.7720588082141913,1.2952381209315487,0.5892339564993611,1.6971187572776696,0.5610274633195997,1.782443936136387,2.513875578661501,0.6186913108490049,0.43897253668040026,3336036,2.512090316505656,0.6181833106093356,0.44022765710228673,20877189.504148092,1.0007106679820048,1.0008217631096648,0.9971489287380351,0.9993453619229183
91,Hydra,MEAN,False,64,32,0.65,Mix2,0.5820819,0.2838711,0.4864617,0.4633409,2128,0,0,0,0,0,0,23589561.77425247,5820819,2838711,4864617,4633409,1.2375126,0.4320961,0.9502711,1.0118551,0.47036442295617836,2.126011133484824,0.656962883951047,1.5221560067227695,0.5119188618910961,1.953434566380046,0.45791230384666737,2.1838242641648944,2.097158472644989,0.5137804938389726,0.5420876961533326,2838711,2.512090316505656,0.6181833106093356,0.44022765710228673,20877189.504148092,0.8348260645191126,0.8311134982478668,1.2313803719682672,1.129920374079349
92,Dummy,NONE,False,0,0,0.0,Mix2,0.7321456,0.333527,0.5595288,0.5664085,0,0,0,0,0,0,0,20877189.504148092,7321456,3335270,5595288,5664085,1.2375126,0.4320961,0.9502711,1.0118551,0.5916267842444594,1.6902547799235563,0.7718815328349412,1.2955355938199904,0.5888096565285422,1.6983417118117958,0.5597723428977133,1.786440528346591,2.512090316505656,0.6181833106093356,0.44022765710228673,3335270,2.512090316505656,0.6181833106093356,0.44022765710228673,20877189.504148092,1.0,1.0,1.0,1.0
93,Graphene,NONE,False,512,0,0.0,Mix2,0.7321456,0.333527,0.5595288,0.5664085,0,0,0,0,0,0,0,20877189.504148092,7321456,3335270,5595288,5664085,1.2375126,0.4320961,0.9502711,1.0118551,0.5916267842444594,1.6902547799235563,0.7718815328349412,1.2955355938199904,0.5888096565285422,1.6983417118117958,0.5597723428977133,1.786440528346591,2.512090316505656,0.6181833106093356,0.44022765710228673,3335270,2.512090316505656,0.6181833106093356,0.44022765710228673,20877189.504148092,1.0,1.0,1.0,1.0
94,Graphene,NONE,False,64,0,0.0,Mix2,0.6845527,0.3063736,0.520174,0.5037072,2159,0,0,0,0,0,0,22330391.827983875,6845527,3063736,5201740,5037072,1.2375126,0.4320961,0.9502711,1.0118551,0.5531682667311831,1.8077681966633103,0.7090404194807591,1.4103568323119222,0.5473953695950555,1.82683313660429,0.49780566407186166,2.008816034394585,2.3074097198788595,0.5670723057756347,0.5021943359281383,3063736,2.512090316505656,0.6181833106093356,0.44022765710228673,20877189.504148092,0.9185218002386517,0.9173206329635114,1.140760531116412,1.0696071817304262
95,Hydra,NONE,False,512,0,0.0,Mix2,0.7320572,0.3336036,0.559932,0.5676785,0,0,0,0,0,0,0,20863522.500956226,7320572,3336036,5599320,5676785,1.2375126,0.4320961,0.9502711,1.0118551,0.5915553506283491,1.690458887638835,0.7720588082141913,1.2952381209315487,0.5892339564993611,1.6971187572776696,0.5610274633195997,1.782443936136387,2.513875578661501,0.6186913108490049,0.43897253668040026,3336036,2.512090316505656,0.6181833106093356,0.44022765710228673,20877189.504148092,1.0007106679820048,1.0008217631096648,0.9971489287380351,0.9993453619229183
96,Hydra,NONE,False,64,0,0.0,Mix2,0.6327164,0.2769664,0.4827314,0.4230126,2066,0,0,0,0,0,0,24179411.866385236,6327164,2769664,4827314,4230126,1.2375126,0.4320961,0.9502711,1.0118551,0.5112807740300988,1.955872488843343,0.6409833368086405,1.5601029583371846,0.5079933505291279,1.9685297040963154,0.41805649840575,2.392021183293358,2.078313959773617,0.5078380786266067,0.58194350159425,2769664,2.512090316505656,0.6181833106093356,0.44022765710228673,20877189.504148092,0.8273245377039523,0.8215007909644746,1.3219149051760637,1.1581737025273937
97,BlockHammer,NONE,False,512,0,0.0,Mix2,0.6867064,0.3217271,0.5336447,0.5095678,0,0,0,0,0,0,0,21354482.988066595,6867064,3217271,5336447,5095678,1.2375126,0.4320961,0.9502711,1.0118551,0.5549086126476611,1.8020985387641646,0.7445730243804561,1.3430516111325406,0.5615710085258827,1.7807187066600683,0.5035976000911593,1.9857124017647896,2.3646502456451595,0.5787387647629822,0.4964023999088407,3217271,2.512090316505656,0.6181833106093356,0.44022765710228673,20877189.504148092,0.9413078144954647,0.9361928004696967,1.1276038474645445,1.0228619606017213
98,BlockHammer,NONE,False,64,0,0.0,Mix2,0.006375,0.0005777,0.0007351,0.0079368,0,0,0,0,0,0,0,7554087544.356934,63750,5777,7351,79368,1.2375126,0.4320961,0.9502711,1.0118551,0.005151462700258566,194.1196235294118,0.0013369711043446123,747.9593214471179,0.000773568721599552,1292.7099714324581,0.007843810838132853,127.48905100292308,0.015105813364335583,0.0016932808311218182,0.9992264312784005,5777,2.512090316505656,0.6181833106093356,0.44022765710228673,20877189.504148092,0.0060132445338780365,0.0027391241433754854,2.2697947644989296,361.83450568650585
99,Graphene,MEAN,False,512,32,0.65,Mix9,0.2576651,0.9956216,0.2547358,0.996276,0,0,0,0,0,0,0,27415871.056404326,2576651,9956216,2547358,9962760,0.3137977,1.432896,0.3137977,1.432896,0.8211185104288526,1.217851001163914,0.6948317254008666,1.4391973818165456,0.8117835153030121,1.231855514615535,0.6952884228862388,1.4382520506365704,3.02302217401897,0.7508697021207186,0.3051682745991334,2547358,3.02302217401897,0.7508697021207186,0.3051682745991334,27415871.056404326,1.0,1.0,1.0,1.0
100,Graphene,MEAN,False,64,32,0.65,Mix9,0.2568733,0.99362,0.2560828,0.9922408,333,0,0,0,0,0,0,27213889.484670587,2568733,9936200,2560828,9922408,0.3137977,1.432896,0.3137977,1.432896,0.818595228709452,1.2216049702324063,0.6934348340703024,1.4420965761558746,0.8160760897865089,1.2253759330966392,0.6924723078297379,1.4441010690146987,3.0205784603960018,0.7500217672489735,0.3075276921702621,2560828,3.02302217401897,0.7508697021207186,0.3051682745991334,27415871.056404326,0.9991916322533224,0.9988707296760674,1.0077315296756453,0.9926326772066374
101,Hydra,MEAN,False,512,32,0.65,Mix9,0.2577558,0.9935944,0.2555961,0.9979192,0,0,0,0,0,0,0,27333279.620659318,2577558,9935944,2555961,9979192,0.3137977,1.432896,0.3137977,1.432896,0.8214075501509411,1.2174224595528016,0.6934169681540042,1.442133731832627,0.8145250905280694,1.2277092647344776,0.6964351913886284,1.4358837869839562,3.0257848002216434,0.7514348776115939,0.3065830318459958,2555961,3.02302217401897,0.7508697021207186,0.3051682745991334,27415871.056404326,1.000913862368069,1.0007526944945029,1.0046359905816578,0.9969874589950074
102,Hydra,MEAN,False,64,32,0.65,Mix9,0.2337541,0.9805432,0.2332806,0.980684,687,0,0,0,0,0,0,28987690.237636566,2337541,9805432,2332806,9806840,0.3137977,1.432896,0.3137977,1.432896,0.7449197365053982,1.3424265071714252,0.6843087007012372,1.4613287818425542,0.7434108025648372,1.3451512899058045,0.6844069632408772,1.4611189741037887,2.85704620301235,0.7130092300282241,0.31569129929876283,2332806,3.02302217401897,0.7508697021207186,0.3051682745991334,27415871.056404326,0.9450960127143353,0.9495778402223938,1.0344826955339717,1.0573324545478946
103,Dummy,NONE,False,0,0,0.0,Mix9,0.2576651,0.9956216,0.2547358,0.996276,0,0,0,0,0,0,0,27415871.056404326,2576651,9956216,2547358,9962760,0.3137977,1.432896,0.3137977,1.432896,0.8211185104288526,1.217851001163914,0.6948317254008666,1.4391973818165456,0.8117835153030121,1.231855514615535,0.6952884228862388,1.4382520506365704,3.02302217401897,0.7508697021207186,0.3051682745991334,2547358,3.02302217401897,0.7508697021207186,0.3051682745991334,27415871.056404326,1.0,1.0,1.0,1.0
104,Graphene,NONE,False,512,0,0.0,Mix9,0.2576651,0.9956216,0.2547358,0.996276,0,0,0,0,0,0,0,27415871.056404326,2576651,9956216,2547358,9962760,0.3137977,1.432896,0.3137977,1.432896,0.8211185104288526,1.217851001163914,0.6948317254008666,1.4391973818165456,0.8117835153030121,1.231855514615535,0.6952884228862388,1.4382520506365704,3.02302217401897,0.7508697021207186,0.3051682745991334,2547358,3.02302217401897,0.7508697021207186,0.3051682745991334,27415871.056404326,1.0,1.0,1.0,1.0
105,Graphene,NONE,False,64,0,0.0,Mix9,0.2568733,0.99362,0.2560828,0.9922408,333,0,0,0,0,0,0,27213889.484670587,2568733,9936200,2560828,9922408,0.3137977,1.432896,0.3137977,1.432896,0.818595228709452,1.2216049702324063,0.6934348340703024,1.4420965761558746,0.8160760897865089,1.2253759330966392,0.6924723078297379,1.4441010690146987,3.0205784603960018,0.7500217672489735,0.3075276921702621,2560828,3.02302217401897,0.7508697021207186,0.3051682745991334,27415871.056404326,0.9991916322533224,0.9988707296760674,1.0077315296756453,0.9926326772066374
106,Hydra,NONE,False,512,0,0.0,Mix9,0.2577558,0.9935944,0.2555961,0.9979192,0,0,0,0,0,0,0,27333279.620659318,2577558,9935944,2555961,9979192,0.3137977,1.432896,0.3137977,1.432896,0.8214075501509411,1.2174224595528016,0.6934169681540042,1.442133731832627,0.8145250905280694,1.2277092647344776,0.6964351913886284,1.4358837869839562,3.0257848002216434,0.7514348776115939,0.3065830318459958,2555961,3.02302217401897,0.7508697021207186,0.3051682745991334,27415871.056404326,1.000913862368069,1.0007526944945029,1.0046359905816578,0.9969874589950074
107,Hydra,NONE,False,64,0,0.0,Mix9,0.2337541,0.9805432,0.2332806,0.980684,687,0,0,0,0,0,0,28987690.237636566,2337541,9805432,2332806,9806840,0.3137977,1.432896,0.3137977,1.432896,0.7449197365053982,1.3424265071714252,0.6843087007012372,1.4613287818425542,0.7434108025648372,1.3451512899058045,0.6844069632408772,1.4611189741037887,2.85704620301235,0.7130092300282241,0.31569129929876283,2332806,3.02302217401897,0.7508697021207186,0.3051682745991334,27415871.056404326,0.9450960127143353,0.9495778402223938,1.0344826955339717,1.0573324545478946
108,BlockHammer,NONE,False,512,0,0.0,Mix9,0.258416,0.9934077,0.2552934,0.996828,0,0,0,0,0,0,0,27335376.49475075,2584160,9934077,2552934,9968280,0.3137977,1.432896,0.3137977,1.432896,0.8235114533981606,1.2143121942913753,0.6932866725847515,1.4424047649318603,0.8135604563067225,1.229164952952172,0.6956736567064183,1.437455609192358,3.026032238996053,0.751408300515247,0.3067133274152485,2552934,3.02302217401897,0.7508697021207186,0.3051682745991334,27415871.056404326,1.0009957138266972,1.0007172994102802,1.0050629536053335,0.9970639429442906
109,BlockHammer,NONE,False,64,0,0.0,Mix9,0.0004259,0.0033799,0.0010126,0.0069234,0,0,0,0,0,0,0,10208415647.74595,4259,33799,10126,69234,0.3137977,1.432896,0.3137977,1.432896,0.0013572438548784774,736.7872740079831,0.002358789472508821,423.94627059972186,0.00322691976391159,309.893047600237,0.004831753316360713,206.96420833694427,0.011774706407659602,0.0023843716827135607,0.9986427561451215,4259,3.02302217401897,0.7508697021207186,0.3051682745991334,27415871.056404326,0.0038950115910018836,0.0031754799480912086,3.2724330779696236,372.35423331046314
